address,business_area,cityname,id,lat,lon,name,pname,tel,type
南裕专线,,上海市,BV11331328,31.534605,121.703041,临时站(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南裕专线,,上海市,BV11331327,31.571867,121.557838,朱杨弄(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南裕专线,,上海市,BV11331325,31.539686,121.696152,五效牧场(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南裕专线,,上海市,BV11331323,31.530325,121.710716,卫星村(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南裕专线,,上海市,BV11331322,31.622622,121.448090,民生河(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南裕专线,,上海市,BV11331319,31.545973,121.692505,招呼站(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南裕专线,,上海市,BV11331318,31.575296,121.550018,招呼站(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南裕专线,陈家,上海市,BV11331301,31.507877,121.819023,老窑厂(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南裕专线,,上海市,BV11331300,31.519800,121.828140,农机站(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南裕专线,陈家,上海市,BV11331299,31.511671,121.821976,窑厂(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南裕专线,陈家,上海市,BV11331298,31.509258,121.785126,八效形(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南红专线,城桥,上海市,BV11331229,31.640238,121.401985,高港路口(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南红专线,,上海市,BV11331228,31.715942,121.348396,临时站(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南红专线,,上海市,BV11331227,31.837326,121.292587,临时站(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南红专线;南红专线区间,,上海市,BV11331226,31.692214,121.347626,启瀛村(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南红专线,,上海市,BV11331225,31.820515,121.375984,新卫村(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南红专线,,上海市,BV11331224,31.684103,121.356415,庙镇江镇路口(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南红专线,,上海市,BV11331223,31.831062,121.326279,新中村(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南红专线,,上海市,BV11331222,31.662865,121.400047,盘双路口(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南红专线,,上海市,BV11331221,31.779154,121.375893,红星降压场(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南建专线,,上海市,BV11331009,31.661337,121.389221,临时站(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南建专线,城桥,上海市,BV11331007,31.641197,121.384071,南建(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南建专线;南红专线,,上海市,BV11331001,31.679878,121.363495,庙镇中国电信(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南建专线;南红专线区间,,上海市,BV11331000,31.713867,121.347961,集贸市场(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南建专线,,上海市,BV11330998,31.655090,121.391518,岱山路利民路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南建专线;南红专线,,上海市,BV11330997,31.676794,121.372513,陈海公路口(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南跃线,,上海市,BV11330580,31.737404,121.378471,南跃线(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南跃线,,上海市,BV11330579,31.685968,121.416367,南盘效(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南跃线,,上海市,BV11330578,31.706976,121.421768,协兴村(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南跃线,,上海市,BV11330577,31.782249,121.373550,临时站(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南跃线,,上海市,BV11330545,31.737427,121.378387,三条桥(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南跃线,,上海市,BV11330544,31.815969,121.278389,仓望港(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南跃线,,上海市,BV11330543,31.811262,121.230118,邮电局(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南建专线;南跃线,,上海市,BV11330541,31.797899,121.350777,临时站(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南跃线,,上海市,BV11330540,31.816111,121.306717,临时站(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南跃线,,上海市,BV11330539,31.816553,121.284332,北沿公路(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
1845路内环,泗泾,上海市,BV11330457,31.116585,121.261208,泗宝路下客站(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南海线,,上海市,BV11330426,31.694918,121.385353,竖河头(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南海线,,上海市,BV11330425,31.692795,121.390106,张家小店(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南海线,城桥,上海市,BV11330424,31.623159,121.402290,东门寒山寺路(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南海线,,上海市,BV11330423,31.697582,121.379860,竹园头(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南海线,,上海市,BV11330422,31.684202,121.410522,五七村口(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南海线,,上海市,BV11330421,31.703005,121.369064,敬老院(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南建专线;南海线;南红专线,,上海市,BV11330420,31.728529,121.357376,周河村(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南海线,,上海市,BV11330419,31.690783,121.396988,蔡家小店(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南同专线;南红专线区间;南隆专线区间,城桥,上海市,BV11330418,31.620260,121.401207,招呼站(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南海线,,上海市,BV11330397,31.771744,121.314796,天平村(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南海线,,上海市,BV11330396,31.771263,121.323273,竹园头(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南海线,,上海市,BV11330395,31.687523,121.403694,大杨树(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南海线,,上海市,BV11330393,31.690556,121.397461,蔡家小店(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南海线,,上海市,BV11330392,31.702948,121.369171,敬老院(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南海线,,上海市,BV11330391,31.697445,121.380142,竹园头(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南海线,,上海市,BV11330390,31.750217,121.335495,辗米厂(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南海线,,上海市,BV11330389,31.743200,121.358749,猛西村(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南海线,,上海市,BV11330388,31.728966,121.357697,周河村(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南海线,,上海市,BV11330387,31.692842,121.389816,张家小店(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南海线,,上海市,BV11330386,31.787205,121.305511,海桥小学(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南海线,,上海市,BV11330385,31.740133,121.365837,合中村(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南海线,,上海市,BV11330384,31.681976,121.415108,加油站(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南海线,,上海市,BV11330383,31.684345,121.410240,五七村口(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南建专线;南海线;崇明南新专线接驳线,,上海市,BV11330382,31.799311,121.292213,招呼站(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
奉南线,,上海市,BV11330376,30.968998,121.766891,龙坛(龙潭)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
奉南线,,上海市,BV11330375,31.002617,121.772987,周德(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
奉南线,,上海市,BV11330374,30.919167,121.493683,南奉公路金海公路(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
奉南线,,上海市,BV11330373,31.011593,121.775101,郭家桥(邬家路)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
松江33路,,上海市,BV11330208,31.018398,121.226006,人民北路荣乐中路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
753路区间,,上海市,BV11330162,31.130230,121.372475,黎安路水清路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
虹桥枢纽6路,,上海市,BV11330149,31.158972,121.126198,盈港东路外青松公路(临时站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
虹桥枢纽6路,,上海市,BV11330147,31.161303,121.150833,崧泽大道汇金路(西)(临时站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
虹桥枢纽6路,,上海市,BV11330146,31.161024,121.141212,盈港东路华乐路(临时站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
虹桥枢纽6路,,上海市,BV11330145,31.174467,121.170891,崧华路崧泽大道(临时站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
虹桥枢纽6路,,上海市,BV11330144,31.160147,121.133980,盈港东路华浦路(临时站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
虹桥枢纽6路,,上海市,BV11330143,31.168009,121.170425,崧华路新康路(临时站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
虹桥枢纽6路,,上海市,BV11330142,31.162296,121.170006,崧华路盈港东路(临时站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
虹桥枢纽6路,,上海市,BV11330141,31.161289,121.147392,盈港东路崧文路(临时站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
虹桥枢纽6路,,上海市,BV11330140,31.161139,121.153030,盈港东路汇金路(临时站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
虹桥枢纽6路,,上海市,BV11330139,31.161152,121.156685,盈港东路崧润路(临时站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
松江33路,,上海市,BV11330129,31.004690,121.232872,松汇中路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
上青线;沪朱专线;青浦25路;青黄专线,赵巷,上海市,BV11329811,31.146038,121.174843,沪青平公路崧华路(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
金山9路,石化,上海市,BV11329765,30.712578,121.345161,柳城路新城路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
上石线,车墩,上海市,BV11329764,30.997118,121.305130,四号桥(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
561路,光新,上海市,BV11329600,31.254713,121.432755,石泉东路光新路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南松专线;松卫专线,,上海市,BV11329411,30.920408,121.322731,十四号桥(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
新场3路,,上海市,BV11329222,31.017445,121.654709,申江南路新环南路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
新场3路,,上海市,BV11329220,31.014345,121.649063,新环南路南山寺(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
新场3路,,上海市,BV11329212,31.052048,121.675224,航三路祝航路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
崇明1号线,江湾,上海市,BV11329199,31.305954,121.485310,逸仙路场中路公交(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
崇明1号线,城桥,上海市,BV11329198,31.642586,121.410622,明珠小学(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
崇明1号线,城桥,上海市,BV11329196,31.639244,121.410446,明珠花苑(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
崇明1号线,五角场,上海市,BV11329195,31.300495,121.517700,五角场(翔殷路)公交车站(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
金石线(金山105路),,上海市,BV11329178,30.820370,121.179306,南塘村(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
金石线(金山105路),,上海市,BV11329175,30.812490,121.179939,向友路(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
上奉专线;南航线;南金线;奉贤15路;奉贤1路;奉贤25路;奉贤3路;奉贤42路;奉贤6路;奉贤9路,南桥,上海市,BV11329047,30.914621,121.474014,曙光新苑站(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
石南专线,,上海市,BV11328893,30.923702,121.579994,青村(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
石南专线,南桥,上海市,BV11328886,30.905651,121.467262,体育中心(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
石南专线,柘林,上海市,BV11328883,30.833752,121.472229,联业路(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
